EmpCode,ContractType,EmployeeType,Unit,WorkPlace,DateStart,DateEnd,,,,
T280320,001,101,T3220,10041,2020-01-01,NULL,,,,
T280330,013,201,T3210,T000100,2016-04-27,2016-11-03,,,,
T280340,013,201,T3120,10007,2022-04-29,2023-02-08,,,,
T280350,001,101,T1410,10063,2020-01-01,2022-12-31,,,,
T280360,001,101,T1220,10048,2020-01-01,NULL,,,,
T280380,001,101,T4211,10041,2020-01-01,NULL,,,,
T280400,001,101,T1110,T000013,1986-06-07,2017-12-31,,,,
T280430,NULL,,T3120,T000003,2011-05-24,2011-11-24,,,,
T280441,013,201,T3120,T000003,2016-05-13,2016-10-05,,,,
T280470,002,201,T1210,T000009,2020-07-06,2020-09-10,,,,
T280500,001,101,T0470,10086,2020-01-01,NULL,,,,
T280521,013,201,T3120,10015,2023-04-11,NULL,,,,
T280541,013,201,T3110,T000093,2017-05-08,2017-09-03,,,,
T280544,013,201,T1220,T000008,2017-07-05,2017-08-25,,,,
T280550,001,101,T0430,T000018,2020-01-01,2022-05-05,,,,
T280560,NULL,201,T3120,NULL,2016-04-26,2016-12-28,,,,
T280570,013,201,T1120,10015,2023-03-30,NULL,,,,
T280590,013,201,T3220,T000008,2021-06-12,2021-08-31,,,,
T280600,003,101,T3410,10138,2020-01-01,NULL,,,,
T280610,013,201,T2700,T000099,2018-04-23,2018-04-26,,,,
T280620,013,201,T5232,T000098,2015-06-15,2015-09-10,,,,
T280630,013,201,T3210,T000115,2015-07-24,2015-09-04,,,,
T280631,001,101,T0700,10036,2020-01-01,NULL,,,,
T280632,002,201,T3210,T000009,2020-07-05,2020-09-16,,,,
T280650,001,101,T0700,T000071,1977-03-16,2015-02-28,,,,
T280663,002,201,T3210,T000009,2020-07-06,2020-09-15,,,,
T280670,013,201,T5232,T000009,2013-06-26,2013-11-19,,,,
T280688,002,201,T5232,T000009,2019-04-15,2019-09-22,,,,
T280690,NULL,201,T1110,NULL,2014-06-21,2014-10-24,,,,
T280710,001,101,T3110,10039,2020-01-01,NULL,,,,
T280720,013,201,T4211,T000009,2016-04-07,2017-01-09,,,,
T280774,013,201,T3120,T000003,2017-07-31,2017-08-28,,,,
T280800,001,101,T3210,10050,2020-01-01,2022-06-13,,,,
T280850,001,101,T1210,T000009,1978-04-18,2018-05-31,,,,
T280855,013,201,T2220,T000001,2017-02-10,2017-06-16,,,,
T280856,013,201,T2220,T000001,2017-02-10,2017-04-30,,,,
T280870,001,101,T3110,10039,2020-01-01,NULL,,,,
T280880,NULL,201,T1360,T000101,2012-06-27,2012-08-31,,,,
T280890,013,201,T5232,T000098,2014-06-13,2014-09-30,,,,
T280900,001,101,T1210,10147,2020-01-01,NULL,,,,
T280950,001,101,T1220,10031,2020-01-01,2023-06-30,,,,
T281000,,101,T0470,T000011,1985-04-25,2012-07-05,,,,
T281050,001,101,T1210,10050,2020-01-01,NULL,,,,
T281052,013,201,T3120,T000003,2016-05-13,2016-05-30,,,,
T281100,,101,T3220,T000042,1990-06-08,2013-03-21,,,,
T281120,013,201,T3220,T000001,2016-04-28,2017-02-13,,,,
T281130,013,201,T1120,T000004,2016-04-05,2016-10-15,,,,
T281150,001,101,T1220,T000001,1977-05-25,2014-05-31,,,,
T281220,013,201,T4211,T000098,2013-07-04,2013-07-19,,,,
T281250,001,101,T3210,10046,2020-01-01,2022-09-30,,,,
T281255,013,201,T5232,T000009,2021-06-17,2021-07-01,,,,
T281384,013,201,T1220,T000001,2017-04-04,2017-04-30,,,,
T281385,013,201,T3120,T000004,2017-04-25,2017-08-20,,,,
T281390,NULL,201,T2120,NULL,2015-06-29,2015-11-23,,,,
T281430,NULL,201,T3110,NULL,2014-09-01,2014-10-16,,,,
T281440,013,201,T3120,T000004,2015-07-07,2015-11-06,,,,
T281477,001,101,T2230,10044,2022-06-01,NULL,,,,
T282245,013,201,T2210,T000100,2018-04-23,2018-09-18,,,,
T290030,013,201,T2220,T000092,2014-06-01,2014-08-06,,,,
T290050,013,201,T1120,T000004,2017-06-27,2017-07-17,,,,
T290060,013,201,T2120,T000004,2013-04-18,2014-01-02,,,,
T290070,013,201,T4211,T000001,2014-05-01,2015-01-07,,,,
T290100,NULL,,TUC,T,2007-09-01,2010-07-31,,,,
T290110,013,201,TUC1212,T000008,2014-06-13,2014-06-16,,,,
T290124,002,201,T1110,NULL,2018-04-09,2019-02-07,,,,
T300010,013,201,T3210,T000009,2015-04-30,2015-12-14,,,,
T300020,013,201,T1230,T000098,2018-04-09,2018-06-01,,,,
T300022,013,201,T3220,T000008,2018-05-04,2018-07-09,,,,
T300030,NULL,201,T2220,T000001,2011-06-20,2013-02-21,,,,
T300040,NULL,201,T5232,T000098,2012-06-22,2012-07-31,,,,
T300050,001,101,T1700,10025,2020-01-01,NULL,,,,
T300060,013,201,T1120,T000004,2015-07-06,2015-08-31,,,,
T300061,013,201,T3210,T000100,2017-07-13,2017-07-19,,,,
T300070,013,201,T1700,T000099,2016-07-11,2016-08-31,,,,
T300080,013,201,T3700,T000112,2016-07-11,2016-08-31,,,,
T300090,NULL,201,T3220,NULL,2014-08-07,2014-09-23,,,,
T300110,013,201,T3220,T000008,2014-08-08,2014-08-13,,,,
T300111,001,101,T1220,T000178,2019-02-18,2021-06-30,,,,
T300112,013,201,T1210,10050,2023-04-17,NULL,,,,
T300120,013,201,T3210,10050,2023-04-26,NULL,,,,
T300125,012,901,T1120,T000004,2021-12-28,2022-04-10,,,,
T300130,013,201,T3231,T000009,2018-07-02,2018-08-27,,,,
T300135,002,201,T3210,T000009,2020-07-10,2020-08-31,,,,
T300444,013,201,T1210,T000098,2021-05-31,2021-12-20,,,,
T300445,001,101,T4211,T000155,2018-05-28,2018-08-24,,,,
T300446,001,101,T4211,T000156,2018-05-28,2019-03-31,,,,
T300447,002,201,T1230,NULL,2018-05-28,2019-01-25,,,,
T300448,013,201,T1120,T000004,2018-05-28,2018-05-30,,,,
T300449,013,201,T1120,10015,2023-04-03,NULL,,,,
T300450,013,201,T1210,T000009,2018-05-29,2018-08-03,,,,
T300451,013,201,T1231,T000009,2018-05-29,2018-08-03,,,,
T300452,013,201,T3220,T000008,2018-05-29,2018-09-30,,,,
T300453,013,201,T1220,T000008,2018-05-29,2018-09-30,,,,
T300454,013,201,T1220,T000008,2018-05-30,2018-09-30,,,,
T300455,013,201,T1210,T000009,2018-05-30,2018-09-30,,,,
T300456,013,201,T1210,T000100,2018-06-01,2018-07-25,,,,
T300457,002,201,T3220,T000008,2020-07-05,2020-08-13,,,,
T300458,002,201,T1231,T000098,2019-07-02,2019-09-10,,,,
T300459,002,201,T1231,T000098,2019-07-05,2019-09-10,,,,
T300460,002,201,T3210,T000008,2020-08-04,2020-08-31,,,,
T300461,002,201,T1210,NULL,2019-05-06,2019-12-02,,,,
T300462,001,101,T4211,10047,2022-04-01,NULL,,,,
T300463,001,101,T0293,10020,2020-01-01,NULL,,,,
T300464,002,201,T2210,T000008,2019-04-25,2019-12-10,,,,
T300465,013,201,T1210,T000009,2021-09-07,2021-09-30,,,,
T300466,013,201,T2210,T000009,2018-06-05,2018-09-30,,,,
T300467,013,201,T3120,T000003,2018-06-06,2018-07-12,,,,
T300468,013,201,T1120,T000004,2018-06-07,2018-06-14,,,,
T300469,013,201,T1120,10007,2023-04-03,NULL,,,,
T300470,013,201,T1120,T000004,2018-06-08,2018-06-11,,,,
T300471,013,201,T1210,T000115,2018-06-08,2018-07-25,,,,
T300472,013,201,T3120,T000004,2018-06-11,2018-11-16,,,,
T300473,013,201,T3220,T000092,2018-06-12,2018-07-30,,,,
T300474,013,201,T5232,T000155,2018-06-12,2018-07-11,,,,
T300475,002,201,T1210,T000100,2019-06-06,2019-09-30,,,,
T300476,013,201,T1231,T000009,2018-06-12,2018-06-27,,,,
T300477,013,201,T3220,T000008,2018-06-12,2018-09-30,,,,
T300478,002,201,T3220,T000001,2020-07-04,2020-09-21,,,,
T300479,013,201,T0470,10059,2022-05-23,2022-12-14,,,,
T300480,013,201,T1220,T000008,2018-06-13,2018-09-30,,,,
T300481,013,201,T4211,T000009,2018-06-14,2018-09-30,,,,
T300482,004,301,T3231,10050,2022-07-12,2022-09-20,,,,
T300483,013,201,T1120,T000004,2018-06-19,2018-08-13,,,,
T300484,013,201,T1120,T000004,2018-06-18,2018-06-27,,,,
T300485,002,201,T3220,T000001,2019-04-15,2019-11-27,,,,
T300486,013,201,T3231,10021,2022-07-02,2022-10-15,,,,
T300487,013,201,T1230,T000098,2018-06-26,2018-11-23,,,,
T300488,002,201,T3210,T000009,2019-07-01,2019-09-30,,,,
T300489,002,201,T3110,NULL,2018-06-26,2018-11-26,,,,
T300490,013,201,T3210,10021,2022-07-11,2022-09-09,,,,
T300491,013,201,T1120,T000004,2018-06-28,2018-06-29,,,,
T300492,013,201,T3110,10027,2022-06-13,2022-09-20,,,,
T300493,013,201,T1120,T000004,2018-06-30,2018-09-20,,,,
T300494,013,201,T1120,T000004,2018-06-30,2018-09-20,,,,
T300495,002,201,T1120,NULL,2018-07-03,2018-11-19,,,,
T300496,013,201,T1210,T000115,2018-07-03,2018-08-31,,,,
T300497,013,201,T1210,T000115,2018-07-03,2018-09-07,,,,
T300498,002,201,T1110,T000093,2019-07-01,2019-08-31,,,,
T300499,013,201,T2110,T000112,2018-07-03,2018-08-15,,,,
T300500,013,201,T0292,T000163,2018-07-02,2018-10-26,,,,
T300501,002,201,T2700,,2019-06-22,2019-07-01,,,,
T300502,013,201,T2220,T000008,2018-07-05,2018-08-31,,,,
T300503,002,201,T2120,NULL,2018-07-06,2018-09-30,,,,
T300504,002,201,T0293,T000014,2019-04-16,2020-01-14,,,,
T300505,013,201,T1120,T000004,2018-07-10,2018-09-15,,,,
T300506,013,201,T1120,10007,2023-04-17,NULL,,,,
T300507,013,201,T1120,T000004,2018-07-10,2018-08-27,,,,
T300508,002,201,T2220,NULL,2018-07-10,2018-09-08,,,,
T300509,013,201,T1700,10005,2022-05-09,2022-09-30,,,,
T300510,013,201,T7340,T000061,2021-09-21,2021-10-02,,,,
T300512,005,801,T3220,NULL,2018-07-18,2018-08-31,,,,
T300515,002,201,T1700,NULL,2018-07-31,2018-12-24,,,,
T300516,002,201,T3220,T000166,2019-05-20,2019-10-31,,,,
T300517,002,201,T1220,T000166,2018-08-08,2019-10-31,,,,
T300518,013,201,T3120,T000004,2018-08-21,2018-09-30,,,,
T300519,013,201,T5232,T000098,2018-08-13,2018-09-15,,,,
T300520,002,201,T3210,T000115,2019-06-11,2019-09-22,,,,
T300521,013,201,T2700,10005,2023-05-16,NULL,,,,
T300522,002,201,T3210,NULL,2018-09-06,2018-10-15,,,,
T300523,002,201,T2210,NULL,2018-09-19,2018-10-23,,,,
T300525,005,801,T0293,NULL,2018-09-01,2019-06-30,,,,
T300526,013,201,T1220,T000001,2021-05-31,2021-09-21,,,,
T300527,002,201,T1220,T000008,2017-09-01,2019-06-30,,,,
T300528,005,801,T1220,T000001,2019-07-16,2019-07-25,,,,
T300529,005,801,TUC,,2017-09-01,2020-06-30,,,,
T300530,005,401,TUC,NULL,2017-09-01,2019-06-30,,,,
T300531,005,401,T2220,NULL,2017-09-01,2019-06-30,,,,
T300532,002,201,T1220,10031,2022-05-20,2023-05-18,,,,
T300533,005,801,T1210,T000009,2017-09-01,2020-06-30,,,,
T300534,001,101,T2220,10031,2022-05-02,NULL,,,,
T300535,013,201,T1220,T000001,2021-05-31,2021-12-06,,,,
T300536,005,801,TUC,,2017-09-01,2020-06-30,,,,
T300537,NULL,801,TUC,NULL,2017-09-01,2019-06-30,,,,
T300538,013,201,T2231,10050,2022-06-14,2022-08-08,,,,
T300539,005,801,T3220,NULL,2017-09-01,2019-06-30,,,,
T300540,NULL,801,T4211,NULL,2017-09-01,2019-06-30,,,,
T300541,013,201,T1231,10050,2022-04-28,2022-12-22,,,,
T300542,013,201,T1220,10031,2022-05-04,NULL,,,,
T300543,005,801,TUC,,2017-09-01,2020-06-30,,,,
T300544,005,801,T1220,T000001,2019-07-16,2019-08-10,,,,
T300545,005,801,TUC,,2017-09-01,2020-06-30,,,,
T300546,002,201,T1210,T000009,2021-06-13,2021-09-17,,,,
T300547,005,801,TUC,NULL,2017-09-01,2018-06-30,,,,
T300548,005,801,TUC,NULL,2017-09-01,2019-06-30,,,,
T300549,005,801,TUC,,2017-09-01,2020-06-30,,,,
T300550,005,801,T1220,,2017-09-01,2020-06-30,,,,
T300555,013,201,T3231,10050,2023-05-12,NULL,,,,
T300557,007,401,T1220,T000008,2019-07-05,2019-07-25,,,,
T300559,005,801,T3220,T000001,2019-09-01,2021-06-30,,,,
T300560,013,201,T3220,10023,2023-04-19,NULL,,,,
T300561,005,801,T3220,T000001,2019-09-01,2021-06-30,,,,
T300562,005,801,T3220,T000001,2019-09-01,2021-06-30,,,,
T300563,013,201,T3220,10031,2022-05-01,2022-12-28,,,,
T300564,005,801,T3220,T000001,2018-09-01,2020-06-30,,,,
T300565,013,201,T1220,T000187,2021-06-25,2021-10-28,,,,
T300566,005,801,,T000014,2019-09-01,2021-06-30,,,,
T300567,013,201,T3220,T000187,2021-06-22,2021-09-11,,,,
T300568,013,201,T2220,10023,2022-05-24,2022-12-09,,,,
T300569,013,201,T2220,10023,2023-05-22,NULL,,,,
T300570,005,801,T2220,T000001,2021-09-01,2021-06-30,,,,
T300571,013,201,T3220,T000187,2021-06-21,2021-11-03,,,,
T300572,005,801,T3210,T000009,2018-09-01,2021-06-30,,,,
T300573,013,201,T1220,10031,2023-05-02,NULL,,,,
T300575,001,101,T1120,T000034,2019-04-01,2019-04-29,,,,
T300576,013,201,T1120,T000004,2019-04-15,2019-04-25,,,,
T300577,013,201,T1120,T000004,2019-04-15,2019-05-13,,,,
T300578,002,201,T1120,NULL,2019-04-15,2019-10-24,,,,
T300579,013,201,T1220,T000092,2019-04-15,2019-05-15,,,,
T300580,013,201,T1120,10015,2023-04-17,NULL,,,,
T300581,013,201,T3120,T000004,2019-04-15,2019-05-15,,,,
T300582,013,201,T1120,T000003,2019-04-15,2019-05-15,,,,
T300583,013,201,T1120,10015,2023-03-30,NULL,,,,
T300584,013,201,T3120,10015,2022-04-29,2022-10-15,,,,
T300585,013,201,T2120,10015,2023-05-16,NULL,,,,
T320058,013,201,T2120,10015,2022-05-16,2022-12-08,,,,
T320059,002,201,T3120,NULL,2019-04-18,2019-10-31,,,,
T320060,013,201,T1120,10007,2023-03-30,NULL,,,,
T320061,002,201,T2220,NULL,2019-04-23,2019-12-04,,,,
T320062,002,201,T2110,NULL,2019-04-23,2020-01-16,,,,
T320063,002,201,T1120,NULL,2019-04-23,2019-12-31,,,,
T320064,013,201,T1120,T000004,2019-04-23,2019-05-23,,,,
T320065,013,201,T3210,10021,2022-05-01,2022-08-16,,,,
T320066,013,201,T3120,T000004,2019-04-23,2019-04-26,,,,
T320067,002,201,T3120,T000004,2020-07-07,2020-09-16,,,,
T320068,013,201,T3120,10015,2023-04-03,NULL,,,,
T320069,002,201,T3120,T000004,2020-07-06,2020-10-16,,,,
T320070,002,201,T1110,NULL,2019-04-23,2019-11-27,,,,
T320071,013,201,T1120,10015,2023-03-30,NULL,,,,
T320072,002,201,T3120,T000003,2019-04-29,2019-11-12,,,,
T320073,002,201,T3110,NULL,2019-05-01,2019-10-13,,,,
T320074,013,201,T2120,10007,2022-05-23,2023-01-31,,,,
T320075,002,201,T2220,NULL,2019-05-02,2019-11-22,,,,
T320076,013,201,T1230,10050,2023-04-03,NULL,,,,
T320077,013,201,T3120,T000004,2019-05-02,2019-06-02,,,,
T320078,013,201,T1120,10015,2023-04-11,NULL,,,,
T320079,002,201,T1320,NULL,2019-05-02,2019-11-21,,,,
T320080,002,201,T1210,NULL,2019-05-06,2019-11-14,,,,
T320081,013,201,T1210,T000009,2019-05-16,2019-06-17,,,,
T320082,002,201,T1120,NULL,2019-05-16,2019-08-13,,,,
T320083,002,201,T3120,T000004,2019-05-16,2019-11-22,,,,
T320084,002,201,T1220,NULL,2019-05-17,2019-12-03,,,,
T320085,002,201,T3120,T000004,2020-07-05,2020-09-09,,,,
T320086,002,201,T4211,NULL,2019-06-01,2019-08-07,,,,
T320087,013,201,T2120,T000004,2019-06-06,2019-06-11,,,,
T320088,013,201,T2120,10007,2022-06-14,2022-12-21,,,,
T320089,013,201,T3120,T000003,2019-06-11,2019-07-11,,,,
T320090,002,201,T1231,T000098,2019-06-12,2019-11-26,,,,
T320092,002,201,T5232,T000098,2019-06-15,2019-08-31,,,,
T320094,013,201,T2120,T000004,2019-06-14,2019-06-26,,,,
T320095,002,201,T3700,NULL,2019-06-17,2019-08-31,,,,
T320096,002,201,T1210,NULL,2019-06-21,2019-08-10,,,,
T320097,013,201,T3210,10021,2022-07-14,2022-09-07,,,,
T320098,002,201,T1210,NULL,2019-06-27,2019-10-22,,,,
T320099,002,201,T1210,NULL,2019-07-02,2019-09-10,,,,
T320100,013,201,T1231,T000098,2021-05-31,2021-06-27,,,,
T320101,002,201,T2700,NULL,2019-07-01,2019-09-30,,,,
T320102,002,201,T1210,T000100,2019-07-08,2019-08-31,,,,
T320103,013,201,T3220,10031,2023-04-19,NULL,,,,
T320104,013,201,T1220,10023,2022-05-09,2022-12-15,,,,
T320105,013,201,T2220,T000001,2021-06-22,2021-08-31,,,,
T320106,013,201,T1220,10023,2022-07-04,2022-07-06,,,,
T320107,013,201,T2220,10023,2022-05-23,2022-12-19,,,,
T320108,005,801,T2220,,2018-09-01,2021-06-30,,,,
T320109,013,201,T1230,10050,2022-05-09,2023-01-02,,,,
T320110,002,201,T2120,NULL,2019-07-30,2019-09-30,,,,
T320112,013,201,T3231,T000009,2019-08-06,2019-10-22,,,,
T320114,013,201,T1120,T000004,2019-08-27,2019-09-13,,,,
T320115,013,201,T1120,T000004,2019-08-28,2019-09-04,,,,
T320116,013,201,T1210,T000009,2019-08-28,2019-10-26,,,,
T320117,013,201,T1120,T000004,2020-08-01,2020-08-31,,,,
T320118,001,101,T1370,T000102,2021-01-01,2021-09-21,,,,
T320119,001,101,T4211,T000156,2020-02-15,2021-06-17,,,,
T320120,003,101,T2410,10064,2020-03-01,2022-08-18,,,,
T320121,013,201,T1220,10023,2023-04-03,NULL,,,,
T320122,013,201,T2210,10021,2023-06-01,NULL,,,,
T320123,013,201,T3210,10021,2023-04-13,NULL,,,,
T320124,013,201,T3210,10021,2023-04-13,NULL,,,,
T320125,005,801,,T000009,2019-09-01,2022-06-30,,,,
T320126,005,801,,T000009,2019-09-01,2022-06-30,,,,
T320127,013,201,T1210,10010,2023-04-20,NULL,,,,
T320128,013,201,T1210,10050,2023-04-20,NULL,,,,
T320129,013,201,T3231,10021,2023-04-13,NULL,,,,
T320130,005,801,B1232,T000009,2019-09-01,2022-06-30,,,,
T320131,013,201,T1220,10023,2023-04-03,NULL,,,,
T320132,013,201,T2220,10031,2023-05-17,NULL,,,,
T320133,001,101,T1230,10050,2020-06-15,2023-02-03,,,,
T320134,013,201,T4211,10040,2022-06-01,2022-09-30,,,,
T320135,002,201,T1120,T000003,2020-06-24,2020-06-27,,,,
T320136,013,201,T3120,T000004,2020-06-25,2020-06-29,,,,
T320137,002,201,T7340,10151,2022-04-16,NULL,,,,
T320138,002,201,T3220,T000008,2020-07-06,2020-08-07,,,,
T320139,013,201,T1220,T000092,2021-05-31,2021-12-21,,,,
T320140,002,201,T3220,T000008,2021-06-28,2021-08-04,,,,
T320141,013,201,T1220,10023,2022-06-08,2022-09-16,,,,
T320142,013,201,T3220,T000001,2021-06-21,2021-08-31,,,,
T320143,013,201,T1120,10007,2023-04-17,NULL,,,,
T320144,002,201,T3220,T000008,2020-07-14,2020-07-31,,,,
T320145,013,201,T1220,T000008,2021-06-15,2021-11-08,,,,
T320146,013,201,T1220,T000008,2021-06-15,2021-11-08,,,,
T320147,013,201,T3110,T000013,2021-06-14,2021-12-14,,,,
T320148,002,201,T1120,T000003,2020-07-27,2020-08-31,,,,
T320149,013,201,T3210,T000115,2021-07-07,2021-09-23,,,,
T320150,013,201,T3120,T000003,2021-05-31,2021-12-27,,,,
T320151,002,201,T3120,T000004,2020-08-03,2020-08-31,,,,
T320152,002,201,T1120,T000003,2020-08-07,2020-08-09,,,,
T320154,013,201,T1700,10083,2023-05-22,2023-05-29,,,,
T320155,002,201,T1120,T000004,2020-08-13,2020-08-16,,,,
T320156,013,201,T1210,T000009,2021-06-16,2021-12-15,,,,
T320157,002,201,T1120,T000004,2020-08-14,2020-08-25,,,,
T320158,013,201,T3120,T000003,2021-06-23,2021-09-30,,,,
T320159,002,201,T1220,T000092,2020-08-13,2020-08-17,,,,
T320160,002,201,T1120,T000004,2020-08-14,2020-08-14,,,,
T320161,002,201,T1120,T000004,2020-08-15,2020-08-25,,,,
T320162,002,201,T1210,T000009,2020-08-17,2020-08-31,,,,
T320163,002,201,T1120,T000004,2020-08-18,2020-08-25,,,,
T320164,002,201,T1120,T000004,2020-08-18,2020-08-25,,,,
T320165,001,101,T2700,10025,2021-03-29,NULL,,,,
T320166,005,801,NULL,10013,2023-01-01,2023-06-30,,,,
T320167,013,201,T1700,10016,2022-05-09,2022-08-21,,,,
T320168,013,201,T7340,T000181,2021-05-31,2021-07-04,,,,
T320169,013,201,T1320,T000159,2021-05-31,2021-12-01,,,,
T320170,013,201,T3120,T000020,2021-05-31,2022-01-07,,,,
T320171,001,101,T0450,10077,2021-06-01,NULL,,,,
T320172,001,101,T2410,T000197,2021-06-01,2022-02-28,,,,
T320173,002,201,T2120,T000003,2021-06-14,2021-09-17,,,,
T320174,013,201,T3120,10015,2023-04-03,NULL,,,,
T320175,013,201,T3120,10015,2022-04-14,2022-10-15,,,,
T320176,013,201,T1120,T000004,2021-06-14,2021-09-29,,,,
T320177,013,201,T0470,10083,2022-05-04,2023-01-13,,,,
T320178,013,201,T2220,10031,2022-05-16,2022-12-22,,,,
T320179,013,201,T3210,10050,2023-04-28,NULL,,,,
T320180,002,201,T3220,T000008,2021-06-25,2021-08-31,,,,
T320181,013,201,T3210,T000115,2021-06-21,2021-06-28,,,,
T320182,013,201,T1120,T000004,2021-06-21,2021-09-30,,,,
T320183,013,201,T1120,T000003,2021-06-22,2021-09-14,,,,
T320184,006,401,T1120,T000003,2021-06-19,2021-08-31,,,,
T320185,006,401,T1120,T000003,2021-06-28,2021-08-31,,,,
T320186,013,201,T1110,10027,2022-07-12,2022-09-30,,,,
T320187,013,201,T3210,T000115,2021-06-30,2021-08-31,,,,
T320188,013,201,T3210,T000115,2021-07-06,2021-08-31,,,,
T320189,013,201,T1120,T000004,2021-07-01,2021-07-04,,,,
T320190,013,201,T1120,T000004,2021-07-01,2021-07-04,,,,
T320191,013,201,B6211,10040,2023-06-01,NULL,,,,
T320192,013,201,T1120,T000004,2021-07-01,2021-08-31,,,,
T320193,013,201,T3120,T000004,2021-07-01,2021-08-31,,,,
T320194,013,201,T3120,T000004,2021-07-01,2021-08-31,,,,
T320195,013,201,T3120,T000003,2021-07-01,2021-10-18,,,,
T320196,013,201,T3120,T000004,2021-07-01,2021-10-20,,,,
T320197,013,201,T1220,10023,2023-05-08,NULL,,,,
T320199,013,201,T1120,T000003,2021-07-03,2021-07-08,,,,
T320200,013,201,T3700,10005,2023-04-22,NULL,,,,
T320201,013,201,T2120,T000004,2021-07-01,2021-08-31,,,,
T320202,013,201,T2700,T000101,2021-07-02,2021-09-15,,,,
T320203,013,201,T3120,T000003,2021-07-03,2021-07-09,,,,
T320204,002,201,T1700,10083,2023-05-04,NULL,,,,
T320205,013,201,T1210,T000115,2021-07-03,2021-08-31,,,,
T320206,013,201,T2120,10015,2023-05-26,NULL,,,,
T320207,006,401,T1120,T000004,2021-07-01,2021-08-31,,,,
T320208,006,401,T1120,T000004,2021-07-01,2021-08-31,,,,
T320209,013,201,T1120,T000004,2021-07-05,2021-09-15,,,,
T320210,013,201,T3120,T000004,2021-07-06,2021-08-31,,,,
T320211,013,201,T2120,T000004,2021-07-05,2021-08-31,,,,
T320212,013,201,T3210,T000115,2021-07-08,2021-08-07,,,,
T320213,013,201,T5232,T000009,2021-07-07,2021-09-07,,,,
T320214,004,301,T1120,T000004,2021-07-05,2021-08-31,,,,
T320219,004,301,T1231,10050,2022-07-18,2022-07-31,,,,
T320221,013,201,T1210,T000115,2021-07-12,2021-08-31,,,,
T320222,013,201,T1210,T000115,2021-07-12,2021-08-31,,,,
T320223,013,201,T2700,T000101,2021-07-11,2021-08-31,,,,
T320224,013,201,T1120,T000004,2021-07-15,2021-08-31,,,,
T320225,004,301,T1220,10023,2022-07-16,2022-09-30,,,,
T320226,013,201,T1120,T000004,2021-07-15,2021-08-31,,,,
T320227,013,201,T1120,T000004,2021-07-15,2021-07-29,,,,
T320228,013,201,T7340,T000061,2021-07-12,2021-08-31,,,,
T320229,004,301,T1120,T000004,2021-07-05,2021-08-31,,,,
T320230,004,301,T1120,T000004,2021-07-05,2021-08-31,,,,
T320231,004,301,T1120,T000003,2021-07-02,2021-08-31,,,,
T320232,004,301,T1120,T000003,2021-07-02,2021-08-31,,,,
T320233,013,201,T2231,T000009,2021-07-20,2021-09-10,,,,
T320234,013,201,T1120,T000003,2021-07-20,2021-08-31,,,,
T320235,013,201,T2120,T000003,2021-07-20,2021-08-31,,,,
T320236,004,301,T1231,T000009,2021-09-14,2021-09-30,,,,
T320237,013,201,T2220,T000092,2021-07-22,2021-11-02,,,,
T320238,013,201,T3220,T000092,2021-07-23,2021-08-04,,,,
T320239,013,201,T3220,10023,2023-04-24,NULL,,,,
T320240,013,201,T3232,T000155,2021-07-27,2021-10-19,,,,
T320241,013,201,T1220,T000138,2021-07-29,2021-09-15,,,,
T320242,013,201,TUC1640,T000194,2021-08-02,2021-08-31,,,,
T320243,013,201,T3210,T000009,2021-08-20,2021-09-20,,,,
T320244,013,201,T1120,T000004,2021-09-09,2021-12-02,,,,
T320245,004,301,T1120,T000004,2021-09-14,2021-09-30,,,,
T320246,013,201,T2120,10015,2022-04-22,2022-11-24,,,,
T320247,013,201,T1120,T000004,2021-09-17,2021-09-18,,,,
T320248,013,201,T1120,T000004,2021-09-17,2021-09-18,,,,
T320249,013,201,T3220,T000008,2021-09-17,2021-10-16,,,,
T320250,013,201,T3210,10010,2022-06-10,2022-12-06,,,,
T320251,013,201,T3120,T000004,2021-09-21,2021-10-10,,,,
T320279,002,201,T2110,10039,2022-05-29,2023-05-29,,,,
T320320,013,201,T1210,T000194,2021-07-09,2021-07-09,,,,
T380185,013,201,T1700,10025,2023-04-28,NULL,,,,
T380186,013,201,T1120,T000004,2021-06-22,2021-06-22,,,,
T380187,013,201,T0293,T00190,2021-06-23,2021-11-04,,,,
T380188,013,201,T3700,10051,2023-05-29,NULL,,,,
